DATAFLOW,freq,unit,hazard,wst_oper,waste_cat,country_code,year,value,OBS_FLAG
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,RO,2006,56681.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,RO,2008,84.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,RO,2010,54.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,RO,2012,1.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,RO,2014,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,RO,2016,9.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,RO,2018,14.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,RO,2020,828.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,RS,2010,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,RS,2012,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,RS,2014,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,RS,2016,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,RS,2018,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,RS,2020,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SE,2004,11404.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SE,2006,3287.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SE,2008,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SE,2010,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SE,2012,10139.0,e
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SE,2014,5682.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SE,2016,5552.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SE,2018,22351.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SE,2020,29742.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SI,2004,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SI,2006,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SI,2008,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SI,2010,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SI,2012,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SI,2014,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SI,2016,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SI,2018,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SI,2020,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SK,2004,460.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SK,2006,121.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SK,2008,1132.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SK,2010,346.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SK,2012,276.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SK,2014,931.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SK,2016,210.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SK,2018,350.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,SK,2020,32.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,TR,2004,201.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,TR,2006,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,TR,2008,37.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,TR,2010,2672.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,TR,2012,35.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,TR,2016,,c
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,TR,2018,,c
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,TR,2020,,c
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,UK,2004,87.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,UK,2006,36668.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,UK,2008,14142.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,UK,2010,62603.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,UK,2012,1255.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,UK,2014,363.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,UK,2016,737.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,UK,2018,899.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,XK,2016,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L,W102,XK,2020,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,AL,2014,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,AT,2004,43465.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,AT,2006,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,AT,2008,45033.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,AT,2010,47959.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,AT,2012,59046.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,AT,2014,60260.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,AT,2016,66429.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,AT,2018,73286.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,AT,2020,80681.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,BE,2004,1306543.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,BE,2006,283073.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,BE,2008,443605.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,BE,2010,981568.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,BE,2012,739347.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,BE,2014,960148.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,BE,2016,1219738.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,BE,2018,1538654.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,BE,2020,1266537.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,BG,2004,11981941.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,BG,2006,13302797.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,BG,2008,12846297.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,BG,2010,13501203.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,BG,2012,13322743.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,BG,2014,12017033.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,BG,2016,13059515.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,BG,2018,13295635.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,BG,2020,13336987.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,CY,2004,18904.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,CY,2006,5064.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,CY,2008,13154.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,CY,2010,14814.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,CY,2012,5563.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,CY,2014,141248.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,CY,2016,128870.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,CY,2018,194224.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,CY,2020,1085.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,CZ,2004,150858.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,CZ,2006,65263.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,CZ,2008,79496.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,CZ,2010,60288.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,CZ,2012,36716.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,CZ,2014,35512.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,CZ,2016,33206.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,CZ,2018,94334.0,b
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,CZ,2020,221703.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,DE,2004,5570009.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,DE,2006,4826070.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,DE,2008,5215311.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,DE,2010,3983980.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,DE,2012,4863231.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,DE,2014,4649719.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,DE,2016,5215508.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,DE,2018,5800429.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,DE,2020,5427389.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,DK,2004,115162.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,DK,2006,163542.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,DK,2008,169800.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,DK,2010,668190.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,DK,2012,526737.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,DK,2014,1031289.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,DK,2016,1132336.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,DK,2018,139322.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,DK,2020,95687.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EE,2004,6643259.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EE,2006,6315240.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EE,2008,6429778.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EE,2010,7979192.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EE,2012,7466476.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EE,2014,8983360.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EE,2016,9232944.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EE,2018,10068058.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EE,2020,979835.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EL,2004,143971.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EL,2006,33118.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EL,2008,15748.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EL,2010,11910.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EL,2012,16997.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EL,2014,19303.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EL,2016,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EL,2018,16340.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EL,2020,18790.0,p
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,ES,2004,1236503.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,ES,2006,1254790.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,ES,2008,1187376.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,ES,2010,901543.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,ES,2012,643688.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,ES,2014,524826.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,ES,2016,399024.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,ES,2018,519996.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,ES,2020,490290.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EU27_2020,2004,36150000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EU27_2020,2006,36020000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EU27_2020,2008,33620000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EU27_2020,2010,34420000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EU27_2020,2012,34930000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EU27_2020,2014,36630000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EU27_2020,2016,38330000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EU27_2020,2018,40230000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EU27_2020,2020,35460000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EU28,2004,39160000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EU28,2006,37550000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EU28,2008,34890000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EU28,2010,35750000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EU28,2012,35960000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EU28,2014,37500000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EU28,2016,39180000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,EU28,2018,41160000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,FI,2004,1818793.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,FI,2006,1738261.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,FI,2008,1721934.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,FI,2010,877708.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,FI,2012,950554.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,FI,2014,1551237.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,FI,2016,1723271.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,FI,2018,1329817.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,FI,2020,2614967.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,FR,2004,1707000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,FR,2006,1769040.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,FR,2008,2120360.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,FR,2010,2729389.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,FR,2012,2838870.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,FR,2014,2672055.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,FR,2016,2322485.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,FR,2018,3285021.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,FR,2020,2886539.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,HR,2004,14078.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,HR,2006,562856.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,HR,2008,3246.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,HR,2010,8793.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,HR,2012,10319.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,HR,2014,10035.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,HR,2016,6251.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,HR,2018,2827.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,HR,2020,3497.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,HU,2004,81207.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,HU,2006,836448.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,HU,2008,215076.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,HU,2010,87068.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,HU,2012,155827.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,HU,2014,85563.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,HU,2016,69187.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,HU,2018,87704.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,HU,2020,96313.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IE,2004,13675.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IE,2006,13790.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IE,2008,12583.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IE,2010,21011.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IE,2012,15853.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IE,2014,37741.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IE,2016,19120.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IE,2018,15014.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IE,2020,15312.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IS,2004,2000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IS,2008,129039.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IS,2010,1386.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IS,2012,758.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IS,2014,10106.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IS,2016,26531.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IS,2018,13490.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IS,2020,22090.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IT,2004,615182.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IT,2006,518527.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IT,2008,690629.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IT,2010,736999.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IT,2012,1063650.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IT,2014,1268619.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IT,2016,1289000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IT,2018,1280412.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,IT,2020,1315206.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,LT,2004,23272.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,LT,2006,1810.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,LT,2008,2343.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,LT,2010,4523.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,LT,2012,23687.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,LT,2014,18344.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,LT,2016,10441.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,LT,2018,18677.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,LT,2020,28819.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,LU,2004,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,LU,2006,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,LU,2008,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,LU,2010,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,LU,2012,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,LU,2014,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,LU,2016,7.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,LU,2018,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,LU,2020,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,LV,2004,726.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,LV,2006,705.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ,DSP_L_OTH,TOTAL,LV,2008,1115.0,
